data_srlnum,rcrd_tm,x_crdnt,y_crdnt,z_crdnt,yaw_rt,roll_rt,pitch_rt
53406,20200909151509.545,-0.609375,0.933594,9.996094,-0.022236,-0.080053,0.068401
53407,20200909151509.565,-0.843750,0.832031,9.656250,-0.022118,-0.079629,0.068468
53408,20200909151509.586,-0.531250,0.562500,9.937500,-0.022021,-0.079532,0.068473
53409,20200909151509.612,-0.644531,0.664062,9.875000,-0.021670,-0.079223,0.068548
53410,20200909151509.658,-0.718750,0.988281,9.718750,-0.021670,-0.079223,0.068548
53411,20200909151509.683,-0.582031,0.757812,9.410156,-0.020916,-0.078777,0.068563
53412,20200909151509.708,-0.789062,0.777344,10.035156,-0.020372,-0.078661,0.068644
53413,20200909151509.732,-0.792969,0.679688,10.007812,-0.018938,-0.078505,0.068760
53414,20200909151509.746,-0.613281,0.476562,9.960938,-0.018745,-0.078505,0.068767
53415,20200909151509.794,-0.753906,0.546875,9.550781,-0.018610,-0.078524,0.068772
53416,20200909151509.818,-0.378906,0.621094,9.371094,-0.018474,-0.078543,0.068778
53417,20200909151509.842,-0.480469,0.601562,9.363281,-0.018397,-0.078582,0.068780
53418,20200909151509.858,-0.539062,0.433594,9.394531,-0.018319,-0.078620,0.068783
53419,20200909151509.872,-0.785156,0.398438,9.710938,-0.018220,-0.078719,0.068863
53420,20200909151509.930,-0.484375,0.242188,9.937500,-0.018162,-0.078700,0.068866
53421,20200909151509.956,-0.511719,0.406250,9.718750,-0.018157,-0.078892,0.068980
53422,20200909151509.977,-0.492188,0.597656,9.707031,-0.018350,-0.079087,0.068990
53423,20200909151510.000,-0.660156,0.406250,10.363281,-0.018502,-0.079203,0.069041
53424,20200909151510.024,-0.742188,0.566406,10.027344,-0.018596,-0.079299,0.069094
53425,20200909151510.063,-0.554688,0.609375,9.914062,-0.018770,-0.079360,0.069106
53426,20200909151510.084,-0.660156,0.769531,9.625000,-0.018809,-0.079437,0.069104
53427,20200909151510.108,-0.582031,0.605469,10.261719,-0.019473,-0.079343,0.069388
53428,20200909151510.128,-0.566406,0.710938,9.839844,-0.019683,-0.079287,0.069457
53429,20200909151510.142,-0.699219,0.628906,9.730469,-0.019913,-0.079172,0.069507
53430,20200909151510.187,-0.648438,0.691406,9.691406,-0.020239,-0.079153,0.069552
53431,20200909151510.208,-0.566406,0.757812,9.710938,-0.020455,-0.079095,0.069486
53432,20200909151510.231,-0.585938,0.781250,9.816406,-0.020588,-0.079076,0.069539
53433,20200909151510.248,-0.683594,0.500000,9.882812,-0.020750,-0.078804,0.069342
53434,20200909151510.267,-0.605469,0.574219,9.761719,-0.020676,-0.078650,0.069289
53435,20200909151510.326,-0.640625,0.621094,9.929688,-0.020621,-0.078435,0.069216
53436,20200909151510.344,-0.496094,0.703125,9.679688,-0.020546,-0.078281,0.069163
53437,20200909151510.368,-0.480469,0.605469,9.511719,-0.020474,-0.078125,0.069032
53438,20200909151510.388,-0.578125,0.664062,10.148438,-0.020573,-0.078028,0.068971
53439,20200909151510.411,-0.792969,0.746094,9.621094,-0.020730,-0.078142,0.068886
53440,20200909151510.455,-0.632812,0.574219,9.574219,-0.020885,-0.078258,0.068879
53441,20200909151510.472,-0.726562,0.664062,9.832031,-0.021039,-0.078376,0.068891
53442,20200909151510.492,-0.562500,0.644531,9.667969,-0.021081,-0.078258,0.068813
53443,20200909151510.516,-0.734375,0.871094,9.617188,-0.021062,-0.078123,0.068816
53444,20200909151510.535,-0.605469,0.804688,9.644531,-0.021100,-0.078007,0.068815
53445,20200909151510.579,-0.828125,0.570312,9.382812,-0.021163,-0.078027,0.068697
53446,20200909151510.598,-0.933594,0.488281,9.921875,-0.021527,-0.078139,0.068295
53447,20200909151510.624,-0.886719,0.546875,9.773438,-0.021471,-0.078117,0.068220
53448,20200909151510.648,-0.828125,0.734375,9.570312,-0.021471,-0.078117,0.068220
53449,20200909151510.668,-0.730469,0.703125,9.273438,-0.021633,-0.078231,0.068019
53450,20200909151510.721,-0.867188,0.625000,9.621094,-0.021979,-0.078349,0.068082
53451,20200909151510.743,-1.007812,0.617188,9.589844,-0.022228,-0.078368,0.068130
53452,20200909151510.767,-0.828125,0.519531,9.519531,-0.022421,-0.078368,0.068122
53453,20200909151510.782,-0.972656,0.503906,9.859375,-0.022537,-0.078407,0.068117
53454,20200909151510.806,-1.207031,0.582031,10.027344,-0.022612,-0.078371,0.068192
53455,20200909151510.851,-0.960938,0.718750,9.855469,-0.022980,-0.078233,0.068160
53456,20200909151510.874,-0.988281,0.886719,9.972656,-0.022985,-0.078234,0.068044
53457,20200909151510.894,-0.996094,0.796875,10.023438,-0.023089,-0.078328,0.067846
53458,20200909151510.919,-1.066406,0.757812,9.496094,-0.023172,-0.078482,0.067725
53459,20200909151510.938,-0.867188,0.613281,9.613281,-0.023124,-0.079037,0.067450
53460,20200909151510.982,-1.082031,0.621094,9.593750,-0.022913,-0.079095,0.067399
53461,20200909151511.008,-1.011719,0.582031,9.554688,-0.022722,-0.079095,0.067349
53462,20200909151511.031,-1.121094,0.699219,9.914062,-0.022551,-0.079035,0.067279
53463,20200909151511.049,-1.203125,0.605469,10.058594,-0.022551,-0.079035,0.067279
53464,20200909151511.069,-1.078125,0.750000,9.664062,-0.022225,-0.078669,0.067238
53465,20200909151511.122,-0.898438,0.476562,9.488281,-0.022203,-0.078533,0.067298
53466,20200909151511.145,-1.101562,0.785156,9.492188,-0.022222,-0.078476,0.067298
53467,20200909151511.171,-0.941406,0.605469,9.738281,-0.022222,-0.078283,0.067300
53468,20200909151511.186,-1.003906,0.621094,9.613281,-0.022205,-0.078341,0.067243
53469,20200909151511.213,-1.097656,0.542969,9.691406,-0.022266,-0.078358,0.067163
53470,20200909151511.267,-0.871094,0.476562,9.890625,-0.022268,-0.078358,0.067105
53471,20200909151511.283,-1.207031,0.628906,9.765625,-0.022210,-0.078338,0.067107
53472,20200909151511.310,-0.824219,0.703125,9.738281,-0.021870,-0.078221,0.066929
53473,20200909151511.334,-0.988281,0.714844,9.976562,-0.021720,-0.078296,0.066798
53474,20200909151511.351,-0.839844,0.574219,10.019531,-0.021723,-0.078296,0.066740
53475,20200909151511.414,-1.031250,0.492188,9.738281,-0.021575,-0.078564,0.066550
53476,20200909151511.441,-0.812500,0.640625,9.792969,-0.021794,-0.078889,0.066403
53477,20200909151511.455,-0.722656,0.417969,9.714844,-0.021970,-0.079140,0.066335
53478,20200909151511.471,-0.667969,0.628906,9.605469,-0.021970,-0.079140,0.066335
53479,20200909151511.490,-0.738281,0.519531,9.746094,-0.022050,-0.079102,0.066274
53480,20200909151511.543,-0.781250,0.671875,9.878906,-0.022243,-0.078909,0.066269
53481,20200909151511.568,-0.691406,0.605469,9.488281,-0.022398,-0.078831,0.066264
53482,20200909151511.583,-0.781250,0.804688,9.781250,-0.022594,-0.078831,0.066198
53483,20200909151511.604,-0.828125,0.691406,9.863281,-0.023376,-0.078829,0.065974
53484,20200909151511.629,-0.789062,0.515625,9.925781,-0.023339,-0.078749,0.065899
53485,20200909151511.680,-0.671875,0.578125,9.703125,-0.023306,-0.078672,0.065785
53486,20200909151511.701,-0.742188,0.796875,9.820312,-0.023212,-0.078573,0.065713
53487,20200909151511.725,-0.613281,0.707031,10.070312,-0.022950,-0.078029,0.065459
53488,20200909151511.743,-0.738281,0.542969,9.457031,-0.023049,-0.077933,0.065398
53489,20200909151511.757,-0.746094,0.531250,9.570312,-0.023049,-0.077933,0.065398
53490,20200909151511.817,-0.613281,0.503906,9.660156,-0.023185,-0.077913,0.065393
53491,20200909151511.840,-0.757812,0.406250,9.878906,-0.023345,-0.078026,0.065250
53492,20200909151511.858,-0.812500,0.761719,9.496094,-0.023463,-0.078065,0.065187
53493,20200909151511.877,-0.593750,0.554688,9.558594,-0.023463,-0.078065,0.065187
53494,20200909151511.897,-0.925781,0.636719,9.890625,-0.023471,-0.078448,0.064989
53495,20200909151511.951,-0.640625,0.843750,9.828125,-0.023416,-0.078429,0.064934
53496,20200909151511.970,-0.703125,0.816406,9.652344,-0.023302,-0.078391,0.064881
53497,20200909151511.985,-0.683594,0.667969,9.703125,-0.023186,-0.078352,0.064886
53498,20200909151512.005,-0.882812,0.632812,9.867188,-0.023070,-0.078314,0.064891
53499,20200909151512.030,-0.789062,0.703125,9.847656,-0.022976,-0.078215,0.064818
53500,20200909151512.082,-0.792969,0.636719,9.925781,-0.022436,-0.077715,0.064787
53501,20200909151512.096,-0.640625,0.621094,9.625000,-0.022358,-0.077558,0.064773
53502,20200909151512.122,-0.839844,0.437500,9.820312,-0.022184,-0.077307,0.064782
53503,20200909151512.144,-0.714844,0.699219,9.675781,-0.021954,-0.077038,0.064736
53504,20200909151512.158,-0.582031,0.507812,9.902344,-0.021818,-0.076862,0.064724
53505,20200909151512.220,-0.718750,0.671875,9.824219,-0.021664,-0.076747,0.064731
53506,20200909151512.245,-0.453125,0.550781,9.679688,-0.021315,-0.076246,0.064750
53507,20200909151512.270,-0.601562,0.503906,10.007812,-0.021315,-0.076246,0.064750
53508,20200909151512.285,-0.507812,0.562500,9.625000,-0.021315,-0.076053,0.064752
53509,20200909151512.309,-0.515625,0.507812,9.406250,-0.021315,-0.076053,0.064752
53510,20200909151512.360,-0.546875,1.039062,9.941406,-0.021431,-0.076091,0.064747
53511,20200909151512.378,-0.554688,0.554688,9.609375,-0.021489,-0.076110,0.064745
53512,20200909151512.394,-0.566406,0.191406,10.007812,-0.021508,-0.076052,0.064745
53513,20200909151512.420,-0.617188,0.519531,9.949219,-0.022050,-0.076167,0.064723
53514,20200909151512.445,-0.425781,0.578125,9.515625,-0.022224,-0.076225,0.064715
53515,20200909151512.490,-0.574219,0.558594,9.992188,-0.022439,-0.076167,0.064650
53516,20200909151512.509,-0.597656,0.761719,10.046875,-0.022690,-0.076186,0.064640
53517,20200909151512.533,-0.539062,0.730469,9.980469,-0.022865,-0.076244,0.064633
53518,20200909151512.552,-0.632812,0.652344,9.675781,-0.022983,-0.076282,0.064570
53519,20200909151512.571,-0.445312,0.554688,9.710938,-0.023041,-0.076301,0.064567
53520,20200909151512.624,-0.648438,0.703125,9.769531,-0.023041,-0.076301,0.064567
53521,20200909151512.644,-0.574219,0.871094,9.882812,-0.023489,-0.076513,0.064490
53522,20200909151512.663,-0.402344,0.664062,9.933594,-0.023586,-0.076609,0.064485
53523,20200909151512.676,-0.589844,0.738281,9.687500,-0.023605,-0.076744,0.064483
53524,20200909151512.694,-0.632812,0.683594,9.886719,-0.023528,-0.076783,0.064485
53525,20200909151512.748,-0.453125,0.617188,9.941406,-0.023337,-0.076781,0.064415
53526,20200909151512.769,-0.628906,0.777344,9.679688,-0.023337,-0.076781,0.064415
53527,20200909151512.783,-0.648438,0.496094,9.816406,-0.023260,-0.076819,0.064418
53528,20200909151512.800,-0.683594,0.644531,9.781250,-0.023185,-0.076858,0.064362
53529,20200909151512.825,-0.472656,0.605469,9.781250,-0.023166,-0.076916,0.064362
53530,20200909151512.893,-0.507812,0.718750,9.621094,-0.023055,-0.077071,0.064249
53531,20200909151512.924,-0.531250,0.695312,9.558594,-0.023171,-0.077109,0.064244
53532,20200909151512.948,-0.464844,0.390625,9.796875,-0.023229,-0.077128,0.064242
53533,20200909151512.969,-0.562500,0.578125,9.742188,-0.023362,-0.077109,0.064295
53534,20200909151512.988,-0.613281,0.605469,9.683594,-0.023611,-0.077127,0.064343
53535,20200909151513.039,-0.414062,0.550781,9.453125,-0.023669,-0.077147,0.064340
53536,20200909151513.059,-0.601562,0.777344,9.617188,-0.023708,-0.077224,0.064338
53537,20200909151513.076,-0.613281,0.539062,9.828125,-0.023746,-0.077301,0.064335
53538,20200909151513.096,-0.644531,0.582031,10.101562,-0.023674,-0.077340,0.064222
53539,20200909151513.114,-0.500000,0.687500,9.742188,-0.023619,-0.077318,0.064147
53540,20200909151513.167,-0.566406,0.777344,9.421875,-0.023522,-0.077222,0.064152
53541,20200909151513.182,-0.324219,0.738281,9.816406,-0.023427,-0.077126,0.064099
53542,20200909151513.201,-0.566406,0.734375,10.160156,-0.023294,-0.076950,0.064029
53543,20200909151513.226,-0.542969,0.792969,9.761719,-0.023084,-0.076815,0.063980
53544,20200909151513.251,-0.578125,0.863281,9.628906,-0.023084,-0.076815,0.063980
53545,20200909151513.297,-0.476562,0.519531,9.621094,-0.022198,-0.076197,0.063886
53546,20200909151513.316,-0.531250,0.535156,9.796875,-0.021888,-0.075966,0.063900
53547,20200909151513.340,-0.500000,0.515625,9.871094,-0.021733,-0.075849,0.063888
53548,20200909151513.359,-0.683594,0.503906,9.765625,-0.021036,-0.075425,0.063919
53549,20200909151513.379,-0.632812,0.535156,9.921875,-0.020975,-0.075406,0.063980
53550,20200909151513.432,-0.527344,0.386719,9.531250,-0.020859,-0.075368,0.063985
53551,20200909151513.456,-0.367188,0.503906,9.632812,-0.020917,-0.075387,0.063982
53552,20200909151513.475,-0.660156,0.585938,9.785156,-0.020917,-0.075387,0.063982
53553,20200909151513.501,-0.722656,0.464844,9.710938,-0.020898,-0.075640,0.063999
53554,20200909151513.522,-0.515625,0.632812,9.578125,-0.021032,-0.075813,0.064051
53555,20200909151513.578,-0.359375,0.574219,9.652344,-0.021151,-0.076045,0.063986
53556,20200909151513.592,-0.535156,0.605469,9.933594,-0.021303,-0.076160,0.064037
53557,20200909151513.615,-0.683594,0.703125,9.703125,-0.021383,-0.076314,0.063974
53558,20200909151513.640,-0.281250,0.675781,9.714844,-0.021635,-0.076719,0.063960
53559,20200909151513.659,-0.550781,0.582031,9.464844,-0.021713,-0.076873,0.063955
53560,20200909151513.700,-0.488281,0.761719,9.847656,-0.021812,-0.076969,0.063892
53561,20200909151513.724,-0.527344,0.617188,9.675781,-0.021870,-0.076989,0.063890
53562,20200909151513.749,-0.597656,0.816406,9.949219,-0.021928,-0.077008,0.063888
53563,20200909151513.768,-0.613281,0.761719,10.226562,-0.021870,-0.076989,0.063890
53564,20200909151513.787,-0.527344,0.738281,9.566406,-0.021870,-0.076989,0.063890
53565,20200909151513.828,-0.714844,0.742188,9.875000,-0.021928,-0.076815,0.063890
53566,20200909151513.846,-0.753906,0.644531,9.964844,-0.021795,-0.077027,0.063834
53567,20200909151513.865,-0.753906,0.628906,9.687500,-0.021757,-0.077143,0.063835
53568,20200909151513.882,-0.585938,0.578125,9.816406,-0.021759,-0.077143,0.063777
53569,20200909151513.900,-0.480469,0.515625,9.714844,-0.021779,-0.077278,0.063774
53570,20200909151513.957,-0.636719,0.449219,9.976562,-0.021682,-0.077375,0.063777
53571,20200909151513.976,-0.824219,0.761719,9.777344,-0.021663,-0.077433,0.063777
53572,20200909151513.990,-0.738281,0.593750,9.500000,-0.021646,-0.077491,0.063719
53573,20200909151514.009,-0.707031,0.746094,9.957031,-0.021472,-0.077431,0.063707
53574,20200909151514.033,-0.718750,0.691406,9.562500,-0.021414,-0.077412,0.063710
53575,20200909151514.084,-0.886719,0.656250,9.953125,-0.021472,-0.077431,0.063707
53576,20200909151514.099,-0.734375,0.464844,9.777344,-0.021472,-0.077431,0.063707
53577,20200909151514.123,-0.792969,0.710938,9.863281,-0.021569,-0.077334,0.063705
53578,20200909151514.147,-0.785156,0.609375,9.566406,-0.021375,-0.076949,0.063716
53579,20200909151514.170,-0.789062,0.613281,9.937500,-0.021319,-0.076930,0.063661
53580,20200909151514.209,-0.675781,0.675781,9.769531,-0.021377,-0.076949,0.063658
53581,20200909151514.233,-0.734375,0.636719,9.820312,-0.021377,-0.076949,0.063658
53582,20200909151514.256,-0.585938,0.648438,9.714844,-0.021496,-0.076985,0.063576
53583,20200909151514.282,-0.675781,0.593750,9.847656,-0.021598,-0.077082,0.063455
53584,20200909151514.302,-0.800781,0.644531,10.000000,-0.021733,-0.077062,0.063450
53585,20200909151514.357,-0.484375,0.562500,9.593750,-0.021793,-0.077081,0.063390
53586,20200909151514.377,-0.761719,0.582031,9.753906,-0.021871,-0.077043,0.063387
53587,20200909151514.401,-0.687500,0.726562,9.773438,-0.021989,-0.077079,0.063305
53588,20200909151514.415,-0.660156,0.695312,9.703125,-0.022067,-0.077040,0.063302
53589,20200909151514.439,-0.644531,0.562500,9.679688,-0.022243,-0.077097,0.063237
53590,20200909151514.485,-0.746094,0.687500,9.289062,-0.022246,-0.077098,0.063179
53591,20200909151514.502,-0.875000,0.671875,9.828125,-0.022246,-0.077098,0.063179
53592,20200909151514.525,-0.707031,0.609375,9.546875,-0.022077,-0.077038,0.063051
53593,20200909151514.549,-0.335938,0.640625,9.734375,-0.021656,-0.076959,0.062933
53594,20200909151514.570,-0.304688,0.582031,9.527344,-0.021545,-0.076921,0.062821
53595,20200909151514.612,-0.683594,0.562500,9.617188,-0.021526,-0.076977,0.062802
53596,20200909151514.634,-0.789062,0.496094,9.714844,-0.021509,-0.077035,0.062744
53597,20200909151514.653,-0.554688,0.542969,9.917969,-0.021434,-0.077074,0.062689
53598,20200909151514.683,-0.632812,0.562500,9.652344,-0.021359,-0.077112,0.062633
53599,20200909151514.705,-0.671875,0.570312,9.949219,-0.021190,-0.077053,0.062505
53600,20200909151514.750,-0.675781,0.574219,9.851562,-0.021132,-0.077034,0.062508
53601,20200909151514.772,-0.757812,0.617188,9.644531,-0.021212,-0.076993,0.062428
53602,20200909151514.796,-0.492188,0.550781,9.925781,-0.021233,-0.076935,0.062370
53603,20200909151514.811,-0.792969,0.640625,9.878906,-0.021291,-0.076954,0.062367
53604,20200909151514.831,-0.707031,0.546875,9.750000,-0.021369,-0.076915,0.062365
53605,20200909151514.885,-0.441406,0.433594,9.941406,-0.021429,-0.076934,0.062304
53606,20200909151514.909,-0.562500,0.476562,9.851562,-0.021548,-0.076970,0.062222
53607,20200909151514.928,-0.792969,0.632812,9.769531,-0.021592,-0.077048,0.062104
53608,20200909151514.952,-0.726562,0.558594,9.605469,-0.021575,-0.077106,0.062046
53609,20200909151514.976,-0.933594,0.644531,9.699219,-0.021566,-0.077352,0.061773
53610,20200909151515.016,-1.371094,0.734375,9.710938,-0.021486,-0.077833,0.061404
53611,20200909151515.040,-1.375000,0.628906,9.605469,-0.021527,-0.077910,0.061343
53612,20200909151515.064,-1.359375,0.632812,9.550781,-0.021511,-0.077965,0.061266
53613,20200909151515.084,-1.449219,0.515625,9.796875,-0.021494,-0.078024,0.061208
53614,20200909151515.099,-1.339844,0.636719,9.761719,-0.021613,-0.078059,0.061126
53615,20200909151515.144,-1.445312,0.578125,9.839844,-0.021615,-0.078060,0.061068
53616,20200909151515.166,-1.316406,0.691406,9.625000,-0.021576,-0.077982,0.061070
53617,20200909151515.186,-1.347656,0.792969,9.511719,-0.021598,-0.077925,0.061012
53618,20200909151515.204,-1.222656,0.601562,9.648438,-0.021598,-0.077925,0.061012
53619,20200909151515.218,-1.453125,0.546875,9.730469,-0.021542,-0.077906,0.060956
53620,20200909151515.283,-1.496094,0.695312,9.820312,-0.021562,-0.077845,0.060937
53621,20200909151515.306,-1.464844,0.609375,9.769531,-0.021422,-0.077919,0.060555
53622,20200909151515.320,-1.429688,0.605469,9.667969,-0.021292,-0.077939,0.060444
53623,20200909151515.344,-1.226562,0.722656,9.820312,-0.021217,-0.077978,0.060389
53624,20200909151515.368,-1.238281,0.824219,9.660156,-0.021087,-0.077995,0.060258
53625,20200909151515.424,-0.984375,0.546875,9.949219,-0.021053,-0.077916,0.060125
53626,20200909151515.449,-0.960938,0.492188,9.738281,-0.021014,-0.077839,0.060128
53627,20200909151515.474,-1.003906,0.511719,9.789062,-0.021364,-0.077761,0.060057
53628,20200909151515.493,-0.945312,0.582031,9.699219,-0.021541,-0.077818,0.059991
53629,20200909151515.507,-0.804688,0.667969,9.476562,-0.021602,-0.077835,0.059912
53630,20200909151515.558,-0.878906,0.699219,9.730469,-0.021802,-0.078220,0.059784
53631,20200909151515.582,-0.757812,0.648438,9.550781,-0.021843,-0.078297,0.059723
53632,20200909151515.600,-0.777344,0.714844,9.656250,-0.021965,-0.078526,0.059581
53633,20200909151515.615,-0.886719,0.640625,9.812500,-0.022007,-0.078603,0.059520
53634,20200909151515.634,-0.707031,0.726562,9.710938,-0.021973,-0.078717,0.059385
53635,20200909151515.687,-0.789062,0.757812,9.761719,-0.021899,-0.078756,0.059330
53636,20200909151515.710,-0.718750,0.781250,9.570312,-0.021691,-0.078619,0.059204
